STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,CNTY,ZIP,ZIP4,PHONE,C_OUT_TY,C_MSA,L_NUM_BM,WEB_ADDR,PUB_FIPS,CNTYFIPS,YR_SUB
VA,VA0064,10,VA0064-010,CHINN PARK REGIONAL LIBRARY,13085 CHINN PARK DRIVE,PRINCE WILLIAM,PRINCE WILLIAM,22192,5073,7037924800,BR,NC,0,www.pwcgov.org/library,51,153,2001
VA,VA0064,11,VA0064-011,BULL RUN REGIONAL,8051 ASHTON AVENUE,MANASSAS,PRINCE WILLIAM,22110,2892,7037924500,BR,NC,0,www.pwcgov.org/library,51,153,2001
VA,VA0065,2,VA0065-002,PULASKI COUNTY LIBRARY,60 W. THIRD STREET,PULASKI,PULASKI,24301,M,7039808888,CE,NO,0,M,51,155,2001
VA,VA0065,4,VA0065-004,CHARLES AND ONA B. FREE MEMORIAL LIBRARY,300 GILES AVE.,DUBLIN,PULASKI,24084,3119,7036742856,BR,NO,0,M,51,155,2001
VA,VA0066,2,VA0066-002,RADFORD PUBLIC LIBRARY,30 FIRST STREET,RADFORD,RADFORD CITY,24141,1541,7037313621,CE,NO,0,www.radford.va.us,51,750,2001
VA,VA0067,2,VA0067-002,RAPPAHANNOCK COUNTY LIBRARY,P.O. BOX 55,WASHINGTON,RAPPAHANNOCK,22747,55,7036753780,CE,NO,0,M,51,157,2001
VA,VA0068,2,VA0068-002,RICHMOND PUBLIC LIBRARY,101 E. FRANKLIN STREET,RICHMOND,RICHMOND CITY,23219,M,8047804256,CE,CC,0,M,51,760,2001
VA,VA0068,3,VA0068-003,BELMONT BRANCH,3100 ELLWOOD AVE.,RICHMOND,RICHMOND CITY,23221,M,8047806139,BR,CC,0,M,51,760,2001
VA,VA0068,4,VA0068-004,BROAD ROCK BRANCH,4820 WARWICK RD.,RICHMOND,RICHMOND CITY,23224,M,8042333651,BR,CC,0,M,51,760,2001
VA,VA0068,5,VA0068-005,EAST END BRANCH,25TH AND R STS.,RICHMOND,RICHMOND CITY,23223,M,8047804474,BR,CC,0,M,51,760,2001
VA,VA0068,6,VA0068-006,GINTER PARK BRANCH,1200 WESTBROOK AVE.,RICHMOND,RICHMOND CITY,23227,M,8047806236,BR,CC,0,M,51,760,2001
VA,VA0068,7,VA0068-007,HULL STREET BRANCH,1400 HULL ST.,RICHMOND,RICHMOND CITY,23227,M,8047808616,BR,CC,0,M,51,760,2001
VA,VA0068,9,VA0068-009,NORTH AVENUE BRANCH,2901 NORTH AVE.,RICHMOND,RICHMOND CITY,23222,M,8043217985,BR,CC,0,M,51,760,2001
VA,VA0068,10,VA0068-010,WEST END BRANCH,5420 PATTERSON AVE.,RICHMOND,RICHMOND CITY,23229,M,8042858820,BR,CC,0,M,51,760,2001
VA,VA0068,11,VA0068-011,WESTOVER HILLS BRANCH,1408 WESTOVER HILLS BLVD.,RICHMOND,RICHMOND CITY,23224,M,8047806140,BR,CC,0,M,51,760,2001
VA,VA0069,2,VA0069-002,ROANOKE CITY PUBLIC LIBRARY,706 S. JEFFERSON STREET,ROANOKE,ROANOKE CITY,24016,5191,7039812475,CE,CC,0,http://www.ci.roanoke.va.us/depts/library/index.ht,51,770,2001
VA,VA0069,3,VA0069-003,GAINSBORO BRANCH,"15 PATTON AVE., N.W.",ROANOKE,ROANOKE CITY,24016,1927,7039812540,BR,CC,0,http://www.ci.roanoke.va.us/depts/library/index.ht,51,770,2001
VA,VA0069,4,VA0069-004,JACKSON PARK BRANCH,"1101 MORNINGSIDE AVE., S.E.",ROANOKE,ROANOKE CITY,24013,2515,7039812640,BR,CC,0,http://www.ci.roanoke.va.us/depts/library/index.ht,51,770,2001
VA,VA0069,5,VA0069-005,LAW LIBRARY/ROANOKE CITY PUBLIC,315 CHURCH AVE.,ROANOKE,ROANOKE CITY,24011,5024,7039812268,BR,CC,0,http://www.ci.roanoke.va.us/depts/library/index.ht,51,770,2001
VA,VA0069,6,VA0069-006,MELROSE BRANCH,"2607 SALEM TURNPIKE, N.W.",ROANOKE,ROANOKE CITY,24017,5397,7039812648,BR,CC,0,http://www.ci.roanoke.va.us/depts/library/index.ht,51,770,2001
VA,VA0069,7,VA0069-007,RALEIGH COURT BRANCH,"2112 GRANDIN RD., S.W.",ROANOKE,ROANOKE CITY,24015,4014,7039812240,BR,CC,0,http://www.ci.roanoke.va.us/depts/library/index.ht,51,770,2001
VA,VA0069,8,VA0069-008,WILLIAMSON ROAD BRANCH,"3837 WILLIAMSON RD., N.W.",ROANOKE,ROANOKE CITY,24012,3331,7039812340,BR,CC,0,http://www.ci.roanoke.va.us/depts/library/index.ht,51,770,2001
VA,VA0069,9,VA0069-009,ROANOKE CITY PUBLIC LIBRARY BOOKMOBILE,706 S. JEFFERSON STREET,ROANOKE,ROANOKE CITY,24016,5191,7039812475,BS,CC,1,M,51,770,2001
VA,VA0070,2,VA0070-002,HEADQUARTERS LIBRARY/ROANOKE COUNTY PUBLIC,3131 ELECTRIC ROAD,ROANOKE,ROANOKE,24018,6496,7037727507,CE,NC,0,www.co.roanoke.va.us/library/rclibhp.htm,51,161,2001
VA,VA0070,3,VA0070-003,BENT MOUNTAIN BRANCH,BOX L,BENT MOUNTAIN,ROANOKE,24059,2148,7039294700,BR,NC,0,www.co.roanoke.va.us/library/rclibhp.htm,51,161,2001
VA,VA0070,4,VA0070-004,GLENVAR BRANCH,3917 DAUGHERTY RD.,SALEM,ROANOKE,24153,1989,7033876163,BR,NC,0,www.co.roanoke.va.us/library/rclibhp.htm,51,161,2001
VA,VA0070,5,VA0070-005,HOLLINS BRANCH,6624 PETER'S CREEK RD.,HOLLINS,ROANOKE,24019,4017,7035618024,BR,NC,0,www.co.roanoke.va.us/library/rclibhp.htm,51,161,2001
VA,VA0070,6,VA0070-006,MT. PLEASANT BRANCH,3218 MT. PLEASANT BLVD.,ROANOKE,ROANOKE,24014,5418,7033446924,BR,NC,0,www.co.roanoke.va.us/library/rclibhp.htm,51,161,2001
VA,VA0070,7,VA0070-007,VINTON BRANCH,800 E. WASHINGTON AVE.,VINTON,ROANOKE,24179,M,7033458153,BR,NC,0,www.co.roanoke.va.us/library/rclibhp.htm,51,161,2001
VA,VA0071,2,VA0071-002,ROCKBRIDGE REGIONAL LIBRARY,"RT. 5, BOX 217",LEXINGTON,LEXINGTON CITY,24450,2316,7034634324,CE,NO,0,M,51,678,2001
VA,VA0071,3,VA0071-003,BATH COUNTY PUBLIC LIBRARY,BOX 250,WARM SPRINGS,BATH,24484,M,7038392472,BR,NO,0,M,51,17,2001
VA,VA0071,4,VA0071-004,BUENA VISTA PUBLIC LIBRARY,2110 MAGNOLIA AVE.,BUENA VISTA,ROCKBRIDGE,24416,M,7032612715,BR,NO,0,M,51,163,2001
VA,VA0071,5,VA0071-005,GLASGOW PUBLIC LIBRARY,1015 BLUE RIDGE RD.,GLASGOW,ROCKBRIDGE,24555,M,7032582509,BR,NO,0,M,51,163,2001
VA,VA0071,6,VA0071-006,GOSHEN PUBLIC LIBRARY,"RT. 39, BOX 8",GOSHEN,ROCKBRIDGE,24439,M,7039970351,BR,NO,0,M,51,163,2001
VA,VA0071,7,VA0071-007,ROCKBRIDGE REGIONAL LIBRARY BOOKMOBILE,"RT. 5, BOX 217",LEXINGTON,LEXINGTON CITY,24450,2316,7034634324,BS,NO,1,M,51,678,2001
VA,VA0072,2,VA0072-002,ROCKINGHAM PUBLIC LIBRARY,45 NEWMAN AVENUE,HARRISONBURG,HARRISONBURG CITY,22801,4001,7034344475,CE,NO,0,home.rica.net/rpl,51,660,2001
VA,VA0072,3,VA0072-003,PAGE PUBLIC LIBRARY,100 ZERKEL ST.,LURAY,PAGE,22835,M,7037436867,BR,NO,0,home.rica.net/rpl,51,139,2001
VA,VA0072,4,VA0072-004,BROADWAY-TIMBERVILLE VILLAGE LIBRARY,MAIN ST.,BROADWAY,ROCKINGHAM,22815,M,7038961646,BR,NO,0,home.rica.net/rpl,51,165,2001
VA,VA0072,5,VA0072-005,ROCKINGHAM PUBLIC LIBRARY BOOKMOBILE,45 NEWMAN AVENUE,HARRISONBURG,HARRISONBURG CITY,22801,4001,7034344475,BS,NO,1,home.rica.net/rpl,51,660,2001
VA,VA0072,7,VA0072-007,ELKTON COMMUNITY LIBRARY,106 N. TERRACE AVE,ELKTON,PAGE,22827,M,5402981951,BR,NO,0,home.rica.net/rpl,51,139,2001
VA,VA0072,8,VA0072-008,SHENANDOAH COMMUNITY CENTER LIBRARY,2ND & RAILROAD STS,SHENANODAH,PAGE,22849,M,5406523394,BR,NO,0,home.rica.net/rpl,51,139,2001
VA,VA0072,9,VA0072-009,NORTH RIVER LIBRARY,118 MOUNT CRAWFORD AVE.,BRIDGEWATER,ROCKINGHAM,22812,M,5408284492,BR,NO,0,home.rica.net/rpl,51,165,2001
VA,VA0072,10,VA0072-010,BERGTON LIBRARY,21104 DOVESVILLE ROAD,BERGTON,ROCKINGHAM,22811,M,5408523224,BR,NO,0,home.rica.net/rpl,51,165,2001
VA,VA0073,2,VA0073-002,RUSSELL COUNTY PUBLIC LIBRARY,"P.O. BOX 247, 203 NW MAIN",LEBANON,RUSSELL,24266,247,7038898044,CE,NO,0,russell.lib.va.us,51,167,2001
VA,VA0074,2,VA0074-002,SALEM PUBLIC LIBRARY,28 E. MAIN STREET,SALEM,SALEM CITY,24153,3897,7033753089,CE,NO,0,www.co.roanoke.va.us/library/salemhp.htm,51,775,2001
VA,VA0075,2,VA0075-002,SAMUELS PUBLIC LIBRARY,538 VILLA AVENUE,FRONT ROYAL,WARREN,22630,2794,7036353153,CE,NO,0,www.shentel.net/library/samuels,51,187,2001
VA,VA0076,2,VA0076-002,SHENANDOAH COUNTY LIBRARY,"RT. 1, BOX 1-B",EDINBURG,SHENANDOAH,22824,M,7039848200,CE,NO,0,M,51,171,2001
VA,VA0076,3,VA0076-003,BAYSE/ORKNEY COMMUNITY LIBRARY,P.O. BOX 251,BAYSE,SHENANDOAH,22819,M,5408568040,BR,NO,0,www.shenandoah.co.lib.va.us/basye,51,171,2001
VA,VA0076,7,VA0076-007,FORT VALLEY COMMUNITY LIBRARY,6190 WOODSTOCK TOWER RD.,FORT VALLEY,SHENANDOAH,22652,M,5409336714,BR,NO,0,www.shenandoah.co.lib.va.us/ftvalley,51,171,2001
VA,VA0076,8,VA0076-008,MT. JACKSON COMMUNITY LIBRARY,ORKNEY GRADE,MT. JACKSON,SHENANDOAH,22842,M,5404773327,BR,NO,0,www.shenandoah.co.lib.va.us/mtjackson,51,171,2001
VA,VA0076,9,VA0076-009,NEW MARKET AREA LIBRARY,9417 SOUTH CONGRESS ST.,NEW MARKET,SHENANDOAH,22844,M,5407408650,BR,NO,0,www.shenandoah.co.lib.va.us/newmarket,51,171,2001
VA,VA0076,10,VA0076-010,STRASBURG COMMUNITY LIBRARY,195 WEST KING ST.,STRASBURG,SHENANDOAH,22657,M,5404658464,BR,NO,0,www.shenandoah.co.lib.va.us/strasburg,51,171,2001
VA,VA0077,2,VA0077-002,SMYTH-BLAND REGIONAL LIBRARY,118 S. SHEFFEY SREET,MARION,SMYTH,24354,2524,7037832323,CE,NO,0,www.sbrl.org,51,173,2001
VA,VA0077,3,VA0077-003,SALTVILLE BRANCH,P.O. BOX 1033,SALTVILLE,SMYTH,24370,M,7034965514,BR,NO,0,M,51,173,2001
VA,VA0077,4,VA0077-004,SMYTH-BLAND REGIONAL LIBRARY BOOKMOBILE,118 S. SHEFFEY SREET,MARION,SMYTH,24354,2524,7037832323,BS,NO,1,M,51,173,2001
VA,VA0077,5,VA0077-005,BLAND COUNTY LIBRARY,BOX 480,BLAND,BLAND,24315,M,7036883737,BR,NO,0,www.sbrl.org,51,21,2001
VA,VA0078,2,VA0078-002,BUTLER MEMORIAL LIBRARY,515 MARSHALL ST.,CHASE CITY,MECKLENBURG,23924,M,8043724276,BR,NO,0,M,51,117,2001
VA,VA0078,3,VA0078-003,CLARKSVILLE LIBRARY,P.O. BOX 1145,CLARKSVILLE,MECKLENBURG,23927,1146,8043748692,BR,NO,0,M,51,117,2001
VA,VA0078,4,VA0078-004,R.T. ARNOLD LIBRARY,101 W. DANVILLE ST.,SOUTH HILL,MECKLENBURG,23970,M,8044478162,BR,NO,0,M,51,117,2001
VA,VA0078,5,VA0078-005,RIPBERGER PUBLIC LIBRARY,P.O. BOX 855,KENBRIDGE,LUNENBURG,23944,845,8046763456,BR,NO,0,M,51,111,2001
VA,VA0078,6,VA0078-006,VICTORIA LIBRARY,P.O. BOX 763,VICTORIA,LUNENBURG,23974,M,8046963416,BR,NO,0,M,51,111,2001
VA,VA0078,7,VA0078-007,HEADQUARTERS LIBRARY/SOUTHSIDE REGIONAL,P.O. BOX 10,BOYDTON,MECKLENBURG,23917,10,8047386580,BR,NO,0,M,51,117,2001
VA,VA0079,2,VA0079-002,STAUNTON PUBLIC LIBRARY,19 S. MARKET STREET,STAUNTON,STAUNTON CITY,24401,4384,7038858073,CE,NO,0,www.staunton.va.us/library/spinlibr.htm,51,790,2001
VA,VA0080,2,VA0080-002,SUFFOLK PUBLIC LIBRARY SYSTEM,443 W. WASHINGTON STREET,SUFFOLK,SUFFOLK CITY,23434,2434,8049347686,CE,NC,0,M,51,800,2001
VA,VA0080,3,VA0080-003,SUFFOLK PUBLIC LIBRARY SYSTEM BOOKMOBILE,443 W. WASHINGTON STREET,SUFFOLK,SUFFOLK CITY,23434,M,8049347686,BS,NC,1,M,51,800,2001
VA,VA0080,4,VA0080-004,BENNETT'S CREEK LIBRARY,2897 BRIDGE ROAD,SUFFOLK,SUFFOLK,23435,M,8044830814,BR,NO,0,M,51,800,2001
VA,VA0081,2,VA0081-002,TAZEWELL COUNTY PUBLIC LIBRARY,P.O. BOX 929,TAZEWELL,TAZEWELL,24651,929,7039882541,CE,NO,0,M,51,185,2001
VA,VA0081,3,VA0081-003,CLEAR FORK BRANCH,P.O. BOX 1085,BLUEFIELD,TAZEWELL,24605,M,7033261577,BR,NO,0,M,51,185,2001
VA,VA0081,4,VA0081-004,MAIDEN SPRING BRANCH,P.O. BOX 1646,RICHLANDS,TAZEWELL,24641,M,7039645282,BR,NO,0,M,51,185,2001
VA,VA0082,2,VA0082-002,CENTRAL LIBRARY/VIRGINIA BEACH PUBLIC,4100 VIRGINIA BEACH BLVD.,VIRGINIA BEACH,VIRGINIA BEACH,23452,1767,8044313070,CE,CC,0,www.virginia-beach.va.us/services/library,51,810,2001
VA,VA0082,3,VA0082-003,BAYSIDE AREA LIBRARY,936 INDEPENDENCE BLVD.,VIRGINIA BEACH,VIRGINIA BEACH,23455,6062,8044649320,BR,CC,0,www.virginia-beach.va.us/services/library,51,810,2001
VA,VA0082,4,VA0082-004,KEMPSVILLE AREA LIBRARY,832 KEMPSVILLE RD.,VIRGINIA BEACH,VIRGINIA BEACH,23464,2709,8044951016,BR,CC,0,www.virginia-beach.va.us/services/library,51,810,2001
VA,VA0082,5,VA0082-005,OCEANFRONT AREA LIBRARY,1811 ARCTIC AVE.,VIRGINIA BEACH,VIRGINIA BEACH,23451,3305,8044284113,BR,CC,0,www.virginia-beach.va.us/services/library,51,810,2001
VA,VA0082,6,VA0082-006,GREAT NECK AREA LIBRARY,1251 BAYNE DR.,VIRGINIA BEACH,VIRGINIA BEACH,23454,2801,8044816094,BR,CC,0,www.virginia-beach.va.us/services/library,51,810,2001
VA,VA0082,7,VA0082-007,WINDSOR WOODS AREA LIBRARY,361 S. PLAZA TRAIL,VIRGINIA BEACH,VIRGINIA BEACH,23452,3310,8043401043,BR,CC,0,www.virginia-beach.va.us/services/library,51,810,2001
VA,VA0082,8,VA0082-008,EXTENSION SERVICES-BOOKMOBILE/VA BEACH,3612 S. PLAZA TRAIL,VIRGINIA BEACH,VIRGINIA BEACH,23452,M,8043407798,BS,CC,1,www.virginia-beach.va.us/services/library,51,810,2001
VA,VA0082,9,VA0082-009,MUNICIPAL REFERENCE LIBRARY/VA BEACH,MUNICIPAL CENTER,VIRGINIA BEACH,VIRGINIA BEACH,23456,9063,8044274644,BR,CC,0,www.virginia-beach.va.us/services/library,51,810,2001
VA,VA0082,10,VA0082-010,LAW LIBRARY/VA BEACH,MUNICIPAL CENTER,VIRGINIA BEACH,VIRGINIA BEACH,23456,9062,8044274419,BR,CC,0,www.virginia-beach.va.us/services/library,51,810,2001
VA,VA0082,11,VA0082-011,PUNGO-BLACKWATER LIBRARY,922 PRINCESS ANNE ROAD,VIRGINIA BEACH,VIRGINIA BEACH,23457,1438,8044265194,BR,CC,0,www.virginia-beach.va.us/services/library,51,810,2001
VA,VA0082,12,VA0082-012,VA BEACH SUBREGIONAL LIBRARY,930 INDEPENDENCE BLVD,VIRGINIA BEACH,VIRGINIA BEACH,23455,6078,8044649175,BR,CC,0,www.virginia-beach.va.us/services/library,51,810,2001
VA,VA0083,2,VA0083-002,WALTER CECIL RAWLS LIBRARY AND MUSEUM,P.O. BOX 318,COURTLAND,SOUTHAMPTON,23837,1029,8046532821,CE,NO,0,www.rawlslib.net,51,175,2001
VA,VA0083,3,VA0083-003,CARROLLTON PUBLIC LIBRARY,1 WHIPPINGHAM PKWY.,CARROLLTON,ISLE OF WIGHT,23314,M,8042383479,BR,NO,0,www.rawlslib.net,51,93,2001
VA,VA0083,4,VA0083-004,MARION PITTMAN TROXLER MEMORIAL LIBRARY,P.O. BOX 59,WAKEFIELD,SUSSEX,23888,M,8048996500,BR,NO,0,www.rawlslib.net,51,183,2001
VA,VA0083,5,VA0083-005,SMITHFIELD LIBRARY,P.O. BOX 463,SMITHFIELD,ISLE OF WIGHT,23430,1116,8043572264,BR,NO,0,www.rawlslib.net,51,93,2001
VA,VA0083,6,VA0083-006,SURRY PUBLIC LIBRARY,P.O. BOX 337,SURRY,SURRY,23883,2736,8042943949,BR,NO,0,www.rawlslib.net,51,181,2001
VA,VA0083,7,VA0083-007,WAVERLY LIBRARY,P.O. BOX 73,WAVERLY,SUSSEX,23890,3235,8048342192,BR,NO,0,www.rawlslib.net,51,183,2001
VA,VA0083,8,VA0083-008,WALTER CECIL RAWLS LIBRARY AND MUSEUM BKMOB.,P.O. BOX 318,COURTLAND,SOUTHAMPTON,23837,M,8046532821,BS,NO,1,M,51,175,2001
VA,VA0083,9,VA0083-009,RUTH CAMP CAMPBELL MEMORIAL LIBRARY,280 NORTH COLLEGE DRIVE,FRANKLIN,FRANKLIN CITY,23851,2449,8045624801,BR,NO,0,www.rawlslib.net,51,620,2001
VA,VA0083,10,VA0083-010,WINDSOR PUBLIC LIBRARY,18 DUKE ST,WINDSOR,ISLE OF WIGHT,23487,9631,8042423046,BR,NO,0,www.rawlslib.net,51,93,2001
VA,VA0083,11,VA0083-011,CLAREMONT LIBRARY,91 MANCHA AVE,CLAREMONT,SURRY,23889,M,7578668627,BR,NO,0,www.rawlslib.net,51,181,2001
VA,VA0084,2,VA0084-002,WASHINGTON COUNTY PUBLIC LIBRARY,OAK HILL & VALLEY STS.,ABINGDON,WASHINGTON,24210,M,7036282971,CE,NC,0,M,51,191,2001
VA,VA0084,3,VA0084-003,DAMASCUS BRANCH,P.O. BOX 270,DAMASCUS,WASHINGTON,24236,M,7034753820,BR,NC,0,M,51,191,2001
VA,VA0084,4,VA0084-004,GLADE SPRING BRANCH,P.O. BOX 70,GLADE SPRING,WASHINGTON,24340,M,7034295626,BR,NC,0,M,51,191,2001
VA,VA0084,5,VA0084-005,WASHINGTON COUNTY PUBLIC LIBRARY BOOKMOBILE,OAK HILL & VALLEY STS.,ABINGDON,WASHINGTON,24210,M,7036282971,BS,NC,1,M,51,191,2001
VA,VA0084,6,VA0084-006,MENDOTA BRANCH,2562 MENDOTA ROAD,MENDOTA,WASHINGTON,24270,M,7036281800,BR,NO,0,M,51,191,2001
VA,VA0084,7,VA0084-007,HAYTERS GAP BRANCH,7720 HAYTERS GAP ROAD,ABINGDON,WASHINGTON,24210,M,7039444442,BR,NO,0,M,51,191,2001
VA,VA0085,2,VA0085-002,WAYNESBORO PUBLIC LIBRARY,600 S. WAYNE AVENUE,WAYNESBORO,WAYNESBORO,22980,4838,7039496173,CE,NO,0,M,51,820,2001
VA,VA0086,3,VA0086-003,WILLIAMSBURG REGIONAL LIBRARY BOOKMOBILE,515 SCOTLAND STREET,WILLIAMSBURG,WILLIAMSBURG,23185,3625,8042297326,BS,NC,1,M,51,830,2001
VA,VA0086,4,VA0086-004,JAMES CITY COUNTY LIBRARY,7770 CROAKER RD,WILLIAMSBURG,WILLIAMSBURG,23188,7003,7572597777,BR,NC,0,wrl.org,51,830,2001
VA,VA0086,5,VA0086-005,WILLIAMSBURG LIBRARY,515 SCOTLAND ST,WILLIAMSBURG,WILLIAMSBURG,23188,7003,7572297645,BR,CC,0,wrl.org,51,830,2001
VA,VA0087,2,VA0087-002,HEADQUARTERS LIBRARY/WYTHE-GRAYSON REGIONAL,P.O. BOX 159,INDEPENDENCE,GRAYSON,24348,M,7037732761,CE,NO,0,http://wythegrayson.lib.va.us,51,77,2001
VA,VA0087,3,VA0087-003,WYTHE COUNTY PUBLIC LIBRARY,300 EAST MONROE,WYTHEVILLE,WYTHE,24382,M,7032284951,BR,NO,0,http://wythegrayson.lib.va.us,51,197,2001
VA,VA0087,4,VA0087-004,WYTHE-GRAYSON REGIONAL LIBRARY BOOKMOBILE,P.O. BOX 159,INDEPENDENCE,GRAYSON,24348,M,7037732761,BS,NO,1,M,51,77,2001
VA,VA0087,5,VA0087-005,FRIES PUBLIC LIBRARY BRANCH,105 WEST MAIN STREET,FRIES,GRAYSON,24330,325,5407443160,BR,NO,0,http://wythegrayson.lib.va.us,51,77,2001
VA,VA0087,6,VA0087-006,WHITETOP PUBLIC LIBRARY,16153 HIGHLANDS PKWY SUITE A,WHITETOP,GRAYSON,24292,97,5403882873,BR,NO,0,http://wythegrayson.lib.va.us,51,77,2001
VA,VA0087,7,VA0087-007,RURAL RETREAT PUBLIC LIBRARY,1404 SUITE B RADIO DRIVE,RURAL RETREAT,WYTHE,24368,279,5406868337,BR,NO,0,http://wythegrayson.lib.va.us,51,197,2001
VA,VA0088,2,VA0088-002,YORK COUNTY PUBLIC LIBRARY,8500 GEORGE WASHINGTON HIGHWAY,YORKTOWN,YORK,23692,M,8048980077,CE,NC,0,M,51,199,2001
VA,VA0088,3,VA0088-003,YORKTOWN BRANCH,8500 GEORGE WASHINGTON HIGHWAY,YORKTOWN,YORK,23662,4006,7578903377,BR,NC,0,www.yorkcounty.gov\library,51,199,2001
VA,VA0090,2,VA0090-002,NORTHUMBERLAND COUNTY PUBLIC LIBRARY,"RT. 60, BOX 127",LOTTSBURG,NORTHUMBERLAND,22511,3326,8045297363,CE,NO,0,www.eaglesnest.net/nulibrary,51,133,2001
VA,VA0091,2,VA0089-002,BUCKINGHAM COUNTY PUBLIC LIBRARY,"RT. 2, BOX 41-B",DILLWYN,BUCKINGHAM,23936,M,8049833848,BR,NO,0,M,51,29,2001
VA,VA0091,3,VA0027-002,FARMVILLE-PRINCE EDWARD COMMUNITY LIBRARY,217 W. THIRD STREET,FARMVILLE,PRINCE EDWARD,23901,M,8043926924,BR,NO,0,M,51,147,2001
VA,VA0092,2,VA0092-002,RICHMOND COUNTY PUBLIC LIBRARY,"P.O. BOX 318, EAST RICHMOND RD",WARSAW,RICHMOND,22572,M,8043336713,CE,NO,0,rcc1.cc.va.us/public/library/library.htm,51,159,2001
VI,VI0002,1,VI0002-001,ENID M. BAA LIBRARY AND ARCHIVES,20 DRONNINGENS GADE,CHARLOTTE AMALIE,ST. THOMAS,802,M,3407740630,BR,NO,0,M,78,30,2001
VI,VI0002,2,VI0002-002,ELAINE I. SPRAUVE PUBLIC LIBRARY,EST. ENIGHED,CRUZ BAY,ST. JOHN,830,M,3407766359,BR,NO,0,M,78,20,2001
VI,VI0002,3,VI0002-003,FLORENCE WILLIAMS PUBLIC LIBRARY,49-50 KING STREET,CHRISTIANSTED,ST. CROIX,820,M,3407735715,BR,NO,0,M,78,10,2001
VI,VI0002,4,VI0002-004,ATHALIE PETERSEN PUBLIC LIBRARY,604 STRAND STREET,FREDERIKSTED,ST. CROIX,840,M,3407720315,BR,NO,0,M,78,10,2001
VI,VI0002,5,VI0002-005,FLORENCE WILLIAMS PUBLIC LIBRARY,49-50 KING STREET,CHRISTIANSTED,ST.CROIX,82,M,3407735715,BS,NO,1,M,78,10,2001
VT,VT0002,2,ALBURG,ALBURG PUBLIC,14 S. MAIN ST.,ALBURG,GRAND ISLE,5440,344,8027966077,CE,NO,0,M,50,13,2001
VT,VT0004,2,ARLINGTON,MARTHA CANFIELD MEMORIAL FREE,P O BOX 267,ARLINGTON,BENNINGTON,5250,267,8023756153,CE,NO,0,M,50,3,2001
VT,VT0007,2,BAKERSFIELD,H. F. BRIGHAM FREE PUBLIC,P. O. BOX 5,BAKERSFIELD,FRANKLIN,5441,5,8028274414,CE,NO,0,M,50,11,2001
VT,VT0008,2,BARNARD,CHARLES B. DANFORTH,P.O. BOX 204,BARNARD,WINDSOR,5031,204,M,CE,NO,0,M,50,27,2001
VT,VT0009,2,BARNET,BARNET PUBLIC,P. O. BOX 34,BARNET,CALEDONIA,5821,34,8026334436,CE,NO,0,M,50,5,2001
VT,VT0010,2,BARNET/MCINDOES,MCINDOES ACADEMY,P.O. BOX 66,MCINDOE FALLS,CALEDONIA,5050,66,8026334472,CE,NO,0,M,50,5,2001
VT,VT0011,2,BARRE,ALDRICH PUBLIC,6 WASHINGTON ST.,BARRE,WASHINGTON,5641,4227,8024767550,CE,NO,0,www.aldrich.lib.vt.us/index.htm/,50,23,2001
VT,VT0011,4,BARRE/EAST,ALDRICH PUBLIC - EAST BARRE BRANCH,"C/O ALDRICH PUB. LIB, 6 WASHINGTON",BARRE,WASHINGTON,5641,4227,8024765118,BR,NO,0,M,50,23,2001
VT,VT0012,2,BARTON,BARTON PUBLIC,100 CHURCH ST.,BARTON,ORLEANS,5822,549,8025256524,CE,NO,0,M,50,19,2001
VT,VT0013,2,BARTON/ORLEANS,JONES MEMORIAL,1 WATER ST.,ORLEANS,ORLEANS,5860,38,8027546660,CE,NO,0,M,50,19,2001
VT,VT0014,2,BENNINGTON,BENNINGTON FREE,101 SILVER ST.,BENNINGTON,BENNINGTON,5201,2404,8024429051,CE,NO,0,www.bennington.lib.vt.us/index.htm/,50,3,2001
VT,VT0015,2,BENNINGTON/NORTH,JOHN G. MCCULLOUGH FREE,P. O. BOX 339,NORTH BENNINGTON,BENNINGTON,5257,338,8024477121,CE,NO,0,www.mccullough.lib.vt.us/index.htm/,50,3,2001
VT,VT0016,2,BENSON,BENSON PUBLIC,P.O. BOX 189,BENSON,RUTLAND,5731,189,8025374181,CE,NO,0,M,50,21,2001
VT,VT0017,2,BETHEL,BETHEL PUBLIC,P.O. BOX 354,BETHEL,WINDSOR,5032,354,8022349107,CE,NO,0,M,50,27,2001
VT,VT0018,2,BRADFORD,BRADFORD PUBLIC,P.O. BOX 619,BRADFORD,ORANGE,5033,619,8022224536,CE,NO,0,M,50,17,2001
VT,VT0019,2,BRANDON,BRANDON FREE PUBLIC,4 FRANKLIN  ST.,BRANDON,RUTLAND,5733,1112,8022478230,CE,NO,0,M,50,21,2001
VT,VT0019,3,VT0019-003,BRANDON FREE PUBLIC - BOOKMOBILE,4 FRANKLIN ST.,BRANDON,RUTLAND,5733,M,8022478230,BS,NO,1,M,50,21,2001
VT,VT0020,5,BRATTLEBORO,BROOKS MEMORIAL,224 MAIN ST.,BRATTLEBORO,WINDHAM,5301,3542,8022545290,CE,NO,0,www.state.vt.us/libraries/b733/brookslibrary,50,25,2001
VT,VT0023,2,BRIGHTON,ISLAND POND PUBLIC,P.O. BOX 422,ISLAND POND,ESSEX,5846,315,8027236134,CE,NO,0,M,50,9,2001
